"Rank","Player","Year","Pos","Team","BaseSalary","SigningBonus","Payroll Salary","Adj Salary","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Age","Age","Weight","Height",""
"","Justin Steele","2021","SP","CHC","$570,500","$0","$570,500","$401,777","0.003","$401,777","$570,500","1","$570,500","$1,459,537","0","25","25","205","6'2""",""
"","Austin Warren","2021","RP","LAA","$570,500","$0","$570,500","$205,489","0.001","$205,489","$570,500","1","$570,500","$212,989","0","24","25","170","6'0""",""
"","Erik Swanson","2021","RP","SEA","$570,500","$0","$570,500","$484,586","0.006","$484,586","$570,500","1","$570,500","$1,181,632","2026","27","27","220","6'3""",""
"","Justin Lawrence","2021","RP","COL","$570,500","$0","$570,500","$196,288","0.002","$196,288","$570,500","1","$570,500","$751,288","0","26","26","213","6'3""",""
"","Keegan Thompson","2021","RP","CHC","$570,500","$0","$570,500","$395,643","0.003","$395,643","$570,500","1","$570,500","$907,543","0","25","26","210","6'1""",""
"","Eric Lauer","2021","SP","MIL","$570,500","$0","$570,500","$450,849","0.005","$450,849","$570,500","1","$570,500","$3,565,843","0","25","26","205","6'3""",""
"","Jose Soriano","2021","RP","PIT","$570,500","$0","$570,500","$570,500","0.011","$570,500","$570,500","1","$570,500","$570,500","0","22","22","220","6'3""",""
"","Abraham Toro","2021","3B","SEA","$570,500","$0","$570,500","$208,556","0.003","$208,556","$570,500","1","$570,500","$1,155,536","0","24","24","206","6'0""",""
"","Yoshitomo Tsutsugo","2021","OF","PIT","$570,500","$0","$570,500","$144,149","0.003","$144,149","$570,500","1","$570,500","$8,845,708","2026","29","29","225","6'1""",""
"","Trayce Thompson","2021","CF","CHC","$570,500","$0","$570,500","$570,500","0.004","$570,500","$570,500","1","$570,500","$2,282,164","0","29","30","220","6'3""",""
"","Cole Tucker","2021","SS","PIT","$570,500","$0","$570,500","$193,221","0.004","$193,221","$570,500","1","$570,500","$637,660","2026","24","24","205","6'3""",""
"","Angel Perdomo","2021","RP","MIL","$570,500","$0","$570,500","$463,117","0.005","$463,117","$570,500","1","$570,500","$494,267","202","26","27","265","6'8""",""
"","Bryse Wilson","2021","SP","PIT","$570,500","$0","$570,500","$199,355","0.004","$199,355","$570,500","1","$570,500","$2,189,978","2027","23","23","225","6'2""",""
"","Miguel Yajure","2021","SP","PIT","$570,500","$0","$570,500","$30,670","0.001","$30,670","$570,500","1","$570,500","$113,625","2027","22","23","220","6'1""",""
"","Brad Wieck","2021","RP","CHC","$570,500","$0","$570,500","$392,576","0.003","$392,576","$570,500","1","$570,500","$976,163","2026","29","29","255","6'9""",""
"","Colin Rea","2021","SP","MIL","$570,500","$0","$570,500","$15,108","0.000","$15,108","$570,500","1","$570,500","$1,577,839","0","30","31","235","6'5""",""
"","Patrick Wisdom","2021","3B","CHC","$570,500","$0","$570,500","$401,777","0.003","$401,777","$570,500","1","$570,500","$1,349,259","0","29","29","220","6'2""",""
"","Antonio Santos","2021","SP","COL","$570,500","$0","$570,500","$82,809","0.001","$82,809","$570,500","1","$570,500","$135,764","0","24","24","223","6'3""",""
"","Tyrone Taylor","2021","CF","MIL","$570,500","$0","$570,500","$472,318","0.005","$472,318","$570,500","1","$570,500","$1,372,200","0","26","27","194","6'0""",""
"","Greg Allen","2021","OF","NYY","$570,500","$0","$570,500","$61,340","0.000","$61,340","$570,500","1","$570,500","$1,166,418","2025","27","28","185","6'0""",""
"","Rob Brantly","2021","C","NYY","$570,500","$0","$570,500","$309,767","0.002","$309,767","$570,500","1","$570,500","$1,681,919","0","31","31","191","6'0""",""
"","Colton Welker","2021","3B","COL","$570,500","$0","$570,500","$76,675","0.001","$76,675","$570,500","1","$570,500","$926,675","0","23","23","235","6'1""",""
"","A.J. Alexy","2021","P","TEX","$570,500","$0","$570,500","$104,278","0.001","$104,278","$570,500","1","$570,500","$704,278","0","22","23","195","6'4""",""
"","Drew Anderson","2021","SP","TEX","$570,500","$0","$570,500","$199,355","0.002","$199,355","$570,500","1","$570,500","$302,379","2027","26","27","205","6'3""",""
"","Joe Barlow","2021","RP","TEX","$570,500","$0","$570,500","$312,834","0.003","$312,834","$570,500","1","$570,500","$397,834","0","25","25","210","6'2""",""
"","Ryan Burr","2021","RP","CHW","$570,500","$0","$570,500","$315,901","0.002","$315,901","$570,500","1","$570,500","$1,392,101","2026","26","27","225","6'4""",""
"","Jake Brentz","2021","RP","KC","$570,500","$0","$570,500","$570,500","0.006","$570,500","$570,500","1","$570,500","$1,270,500","0","26","26","205","6'1""",""
"","Luis Gil","2021","SP","NYY","$570,500","$0","$570,500","$42,938","0.000","$42,938","$570,500","1","$570,500","$132,938","0","22","23","185","6'2""",""
"","Kris Bubic","2021","SP","KC","$570,500","$0","$570,500","$475,385","0.005","$475,385","$570,500","1","$570,500","$2,256,668","0","23","23","220","6'3""",""
"","Michael Kopech","2021","RP","CHW","$570,500","$0","$570,500","$570,500","0.004","$570,500","$570,500","1","$570,500","$2,745,630","0","24","25","210","6'3""",""
"","Yonny Hernandez","2021","SS","TEX","$570,500","$0","$570,500","$177,886","0.002","$177,886","$570,500","1","$570,500","$377,886","0","22","23","140","5'9""",""
"","Spencer Howard","2021","SP","TEX","$570,500","$0","$570,500","$199,355","0.002","$199,355","$570,500","1","$570,500","$1,670,723","0","24","24","205","6'2""",""
"","Andrew Velazquez","2021","3B","NYY","$570,500","$0","$570,500","$113,479","0.001","$113,479","$570,500","1","$570,500","$698,943","0","26","26","170","5'9""",""
"","Eddy Alvarez","2021","2B","MIA","$570,500","$0","$570,500","$79,742","0.001","$79,742","$570,500","1","$570,500","$157,617","0","30","31","180","5'9""",""
"","Andrew Bellatti","2021","RP","MIA","$570,500","$0","$570,500","$18,402","0.000","$18,402","$570,500","1","$570,500","$315,300","0","29","29","190","6'1""",""
"","Spencer Patton","2021","RP","TEX","$570,500","$0","$570,500","$355,772","0.004","$355,772","$570,500","1","$570,500","$1,079,391","0","32","33","200","6'1""",""
"","Dylan Coleman","2021","RP","KC","$570,500","$0","$570,500","$39,871","0.000","$39,871","$570,500","1","$570,500","$539,871","0","24","24","230","6'5""",""
"","Gavin Sheets","2021","1B","CHW","$570,500","$0","$570,500","$233,092","0.002","$233,092","$570,500","1","$570,500","$2,233,092","0","24","25","230","6'5""",""
"","Anthony Bender","2021","RP","MIA","$570,500","$0","$570,500","$466,184","0.008","$466,184","$570,500","1","$570,500","$638,684","0","25","26","205","6'4""",""
"","Kervin Castro","2021","P","SF","$570,500","$0","$570,500","$82,809","0.001","$570,500","$570,500","1","$570,500","$570,500","0","21","22","185","6'0""",""
"","Nick Snyder","2021","P","TEX","$570,500","$0","$570,500","$134,948","0.001","$134,948","$570,500","1","$570,500","$134,948","0","25","25","190","6'4""",""
"","Jeff Brigham","2021","RP","MIA","$570,500","$0","$570,500","$570,500","0.010","$570,500","$570,500","1","$570,500","$1,555,836","0","28","29","200","6'0""",""
"","Andrew Vaughn","2021","LF","CHW","$570,500","$0","$570,500","$570,500","0.004","$570,500","$570,500","1","$570,500","$7,791,700","0","22","23","215","6'0""",""
"","Akil Baddoo","2021","OF","DET","$570,500","$0","$570,500","$570,500","0.007","$570,500","$570,500","1","$570,500","$1,320,500","0","22","22","210","6'1""",""
"","Edward Cabrera","2021","P","MIA","$570,500","$0","$570,500","$119,613","0.002","$119,613","$570,500","1","$570,500","$219,613","0","22","23","175","6'4""",""
"","Hunter Wood","2021","RP","TEX","$570,500","$0","$570,500","$432,447","0.005","$432,447","$570,500","1","$570,500","$1,678,045","2025","27","27","175","6'1""",""
"","Paul Campbell","2021","RP","MIA","$570,500","$0","$570,500","$101,211","0.002","$101,211","$570,500","1","$570,500","$101,211","0","25","25","190","6'0""",""
"","Camilo Doval","2021","RP/CL","SF","$570,500","$0","$570,500","$208,556","0.001","$208,556","$570,500","1","$570,500","$208,556","0","23","23","180","6'2""",""
"","Steven Duggar","2021","CF","SF","$570,500","$0","$570,500","$404,844","0.002","$404,844","$570,500","1","$570,500","$1,458,070","2026","27","27","189","6'2""",""
"","Daz Cameron","2021","OF","DET","$570,500","$0","$570,500","$291,365","0.003","$291,365","$570,500","1","$570,500","$4,350,550","2027","23","24","195","6'2""",""
"","Bryan De La Cruz","2021","OF","MIA","$570,500","$0","$570,500","$199,355","0.003","$199,355","$570,500","1","$570,500","$199,355","0","24","24","175","6'2""",""
"","Miguel Del Pozo","2021","RP","DET","$570,500","$0","$570,500","$125,747","0.002","$125,747","$570,500","1","$570,500","$291,439","0","28","28","205","6'1""",""
"","Jose Devers","2021","SS","MIA","$570,500","$0","$570,500","$456,983","0.008","$456,983","$570,500","1","$570,500","$456,983","0","21","21","155","6'0""",""
"","Luis Gonzalez","2021","CF","SF","$570,500","$0","$570,500","$150,283","0.001","$150,283","$570,500","1","$570,500","$735,285","0","25","25","195","6'1""",""
"","Lewin Diaz","2021","1B","MIA","$570,500","$0","$570,500","$150,283","0.003","$150,283","$570,500","1","$570,500","$209,468","2027","24","24","217","6'4""",""
"","Jay Jackson","2021","RP","SF","$570,500","$0","$570,500","$184,020","0.001","$184,020","$570,500","1","$570,500","$695,052","0","33","33","195","6'1""",""
"","Jason Foley","2021","RP","DET","$570,500","$0","$570,500","$95,077","0.001","$95,077","$570,500","1","$570,500","$95,077","0","25","25","215","6'4""",""
"","Nick Fortes","2021","C","MIA","$570,500","$0","$570,500","$49,072","0.001","$49,072","$570,500","1","$570,500","$474,072","0","24","24","210","6'0""",""
"","Kyle Funkhouser","2021","RP","DET","$570,500","$0","$570,500","$460,050","0.005","$460,050","$570,500","1","$570,500","$1,362,685","2027","26","27","230","6'2""",""
"","Cam Bedrosian","2021","RP","PHI","$570,500","$0","$570,500","$98,144","0.001","$98,144","$570,500","1","$570,500","$7,395,643","2022","29","29","225","6'1""",""
"","Zack Littell","2021","RP","SF","$570,500","$0","$570,500","$447,782","0.003","$447,782","$570,500","1","$570,500","$944,580","0","25","25","220","6'4""",""
"","Dustin Garneau","2021","C","DET","$570,500","$0","$570,500","$141,082","0.002","$141,082","$570,500","1","$570,500","$1,542,541","2025","33","33","205","6'2""",""
"","Preston Guilmet","2021","RP","MIA","$570,500","$0","$570,500","$21,469","0.000","$21,469","$570,500","1","$570,500","$478,219","0","33","33","200","6'2""",""
"","Hans Crouse","2021","P","PHI","$570,500","$0","$570,500","$24,536","0.000","$24,536","$570,500","1","$570,500","$1,474,536","0","22","22","180","6'4""",""
"","Kyle Dohy","2021","P","PHI","$570,500","$0","$570,500","$24,536","0.000","$24,536","$570,500","1","$570,500","$24,536","0","24","24","188","6'2""",""
"","Jorge Guzman","2021","P","MIA","$570,500","$0","$570,500","$472,318","0.008","$472,318","$570,500","1","$570,500","$500,353","0","24","25","182","6'2""",""
"","Dedniel Nunez","2021","RP","SF","$570,500","$0","$570,500","$570,500","0.003","$570,500","$570,500","1","$570,500","$570,500","0","24","25","180","6'2""",""
"","Patrick Mazeika","2021","C","NYM","$570,500","$0","$570,500","$214,690","0.001","$214,690","$570,500","1","$570,500","$345,920","0","27","27","208","6'3""",""
"","Bailey Falter","2021","RP","PHI","$570,500","$0","$570,500","$358,839","0.002","$358,839","$570,500","1","$570,500","$778,839","0","23","24","175","6'4""",""
"","Derek Hill","2021","OF","DET","$570,500","$0","$570,500","$337,370","0.004","$337,370","$570,500","1","$570,500","$2,418,360","0","25","25","190","6'2""",""
"","Payton Henry","2021","C","MIA","$570,500","$0","$570,500","$49,072","0.001","$49,072","$570,500","1","$570,500","$599,072","0","23","24","215","6'2""",""
"","Travis Jankowski","2021","RF","PHI","$570,500","$0","$570,500","$386,442","0.002","$570,500","$570,500","1","$570,500","$4,605,715","0","29","30","190","6'2""",""
"","Shane Baz","2021","SP","TB","$570,500","$0","$570,500","$39,871","0.001","$39,871","$570,500","1","$570,500","$4,139,871","0","21","22","190","6'2""",""
"","Drew Hutchison","2021","SP","DET","$570,500","$0","$570,500","$104,278","0.001","$104,278","$570,500","1","$570,500","$6,957,548","2022","30","30","215","6'3""",""
"","Corey Oswalt","2021","RP","NYM","$570,500","$0","$570,500","$312,834","0.002","$312,834","$570,500","1","$570,500","$1,226,692","0","27","27","250","6'5""",""
"","LaMonte Wade Jr.","2021","CF","SF","$570,500","$0","$570,500","$414,045","0.002","$414,045","$570,500","1","$570,500","$984,812","0","26","27","205","6'1""",""
"","Ian Krol","2021","RP","DET","$570,500","$0","$570,500","$220,824","0.003","$220,824","$570,500","1","$570,500","$3,499,523","2024","29","30","210","6'1""",""
"","Deven Marrero","2021","SS","MIA","$570,500","$0","$570,500","$70,541","0.001","$70,541","$570,500","1","$570,500","$3,158,667","0","30","30","195","6'1""",""
"","J.T. Chargois","2021","RP","TB","$570,500","$0","$570,500","$199,355","0.003","$199,355","$570,500","1","$570,500","$2,327,522","2026","30","30","200","6'3""",""
"","Adam Conley","2021","RP","TB","$570,500","$0","$570,500","$153,350","0.002","$153,350","$570,500","1","$570,500","$3,863,522","0","30","31","200","6'3""",""
"","Alex Lange","2021","RP/CL","DET","$570,500","$0","$570,500","$272,963","0.003","$272,963","$570,500","1","$570,500","$2,197,963","0","25","25","197","6'3""",""
"","Brian Miller","2021","OF","MIA","$570,500","$0","$570,500","$18,402","0.000","$18,402","$570,500","1","$570,500","$1,907,202","0","25","25","196","6'1""",""
"","Robert Stock","2021","RP","NYM","$570,500","$0","$570,500","$236,159","0.001","$236,159","$570,500","1","$570,500","$1,676,169","2026","31","31","214","6'1""",""
"","Josh Fleming","2021","SP","TB","$570,500","$0","$570,500","$453,916","0.006","$453,916","$570,500","1","$570,500","$844,171","0","24","25","220","6'2""",""
"","Matt Manning","2021","SP","DET","$570,500","$0","$570,500","$303,633","0.004","$303,633","$570,500","1","$570,500","$3,809,433","0","22","23","215","6'6""",""
"","Thomas Szapucki","2021","RP","NYM","$570,500","$0","$570,500","$15,335","0.000","$15,335","$570,500","1","$570,500","$390,335","0","24","25","181","6'2""",""
"","Jose Barrero","2021","SS","CIN","$570,500","$0","$570,500","$107,345","0.001","$107,345","$570,500","1","$570,500","$5,107,345","0","22","23","175","6'2""",""
"","Adonis Medina","2021","SP","PHI","$570,500","$0","$570,500","$70,541","0.000","$70,541","$570,500","1","$570,500","$143,656","0","24","24","185","6'1""",""
"","Delino DeShields","2021","CF","CIN","$570,500","$0","$570,500","$98,144","0.001","$98,144","$570,500","1","$570,500","$6,262,010","2022","28","28","190","5'9""",""
"","Steven Okert","2021","RP","MIA","$570,500","$0","$570,500","$294,432","0.005","$294,432","$570,500","1","$570,500","$1,058,114","0","29","29","210","6'3""",""
"","Zach Pop","2021","RP","MIA","$570,500","$0","$570,500","$570,500","0.010","$570,500","$570,500","1","$570,500","$718,000","0","24","24","220","6'4""",""
"","D.J. Johnson","2021","RP","TB","$570,500","$0","$570,500","$230,025","0.003","$230,025","$570,500","1","$570,500","$579,549","0","31","31","230","6'4""",""
"","Cody Poteet","2021","SP","MIA","$570,500","$0","$570,500","$432,447","0.007","$432,447","$570,500","1","$570,500","$920,447","0","26","26","190","6'1""",""
"","Chris Mazza","2021","RP","TB","$570,500","$0","$570,500","$196,288","0.003","$196,288","$570,500","1","$570,500","$467,519","2027","31","31","190","6'4""",""
"","Trevor Rogers","2021","SP","MIA","$570,500","$0","$570,500","$570,500","0.010","$570,500","$570,500","1","$570,500","$4,076,410","0","23","23","217","6'5""",""
"","Shane McClanahan","2021","SP","TB","$570,500","$0","$570,500","$481,519","0.007","$481,519","$570,500","1","$570,500","$2,711,619","0","23","24","200","6'1""",""
"","Jake Rogers","2021","C","DET","$570,500","$0","$570,500","$456,983","0.005","$456,983","$570,500","1","$570,500","$1,255,991","0","25","26","205","6'1""",""
"","Zach Thompson","2021","SP","MIA","$570,500","$0","$570,500","$368,040","0.006","$368,040","$570,500","1","$570,500","$731,440","0","27","27","230","6'7""",""
"","Cristopher Sanchez","2021","P","PHI","$570,500","$0","$570,500","$92,010","0.001","$92,010","$570,500","1","$570,500","$157,010","0","24","24","165","6'5""",""
"","Fernando Abad","2021","RP","BAL","$570,500","$0","$570,500","$150,283","0.004","$150,283","$570,500","1","$570,500","$6,128,149","0","35","35","220","6'1""",""
"","Vladimir Gutierrez","2021","SP","CIN","$570,500","$0","$570,500","$386,442","0.003","$386,442","$570,500","1","$570,500","$5,136,442","0","25","25","190","6'0""",""
"","Ranger Suarez","2021","SP","PHI","$570,500","$0","$570,500","$460,050","0.002","$460,050","$570,500","1","$570,500","$1,041,476","2026","25","25","217","6'1""",""
"","Luis Patino","2021","SP","TB","$570,500","$0","$570,500","$334,303","0.005","$334,303","$570,500","1","$570,500","$579,558","2027","21","21","192","6'1""",""
"","Matt Vierling","2021","OF","PHI","$570,500","$0","$570,500","$125,747","0.001","$125,747","$570,500","1","$570,500","$505,747","0","24","24","205","6'3""",""
"","Keegan Akin","2021","SP","BAL","$570,500","$0","$570,500","$447,782","0.011","$447,782","$570,500","1","$570,500","$1,743,352","2027","25","26","235","6'0""",""
"","Jonathan India","2021","3B","CIN","$570,500","$0","$570,500","$570,500","0.005","$570,500","$570,500","1","$570,500","$5,870,500","0","24","24","200","6'0""",""
"","Seth Beer","2021","OF","ARI","$570,500","$0","$570,500","$70,541","0.001","$70,541","$570,500","1","$570,500","$2,320,541","0","24","24","213","6'3""",""
"","Dauri Moreta","2021","RP","CIN","$570,500","$0","$570,500","$33,737","0.000","$33,737","$570,500","1","$570,500","$68,737","0","24","25","185","6'2""",""
"","Brett de Geus","2021","RP","ARI","$570,500","$0","$570,500","$303,633","0.003","$303,633","$570,500","1","$570,500","$561,261","0","23","23","190","6'2""",""
"","Reiver Sanmartin","2021","SP","CIN","$570,500","$0","$570,500","$18,402","0.000","$18,402","$570,500","1","$570,500","$18,402","0","24","25","160","6'2""",""
"","Kent Emanuel","2021","P","HOU","$570,500","$0","$570,500","$499,921","0.003","$499,921","$570,500","1","$570,500","$1,247,621","0","28","29","225","6'4""",""
"","Nick Ciuffo","2021","C","BAL","$570,500","$0","$570,500","$27,603","0.001","$27,603","$570,500","1","$570,500","$2,117,651","0","25","26","200","6'0""",""
"","Tony Santillan","2021","SP","CIN","$570,500","$0","$570,500","$266,829","0.002","$266,829","$570,500","1","$570,500","$1,616,829","0","23","24","240","6'3""",""
"","Marwin Gonzalez","2021","3B","HOU","$570,500","$0","$570,500","$85,876","0.000","$85,876","$570,500","1","$570,500","$31,721,660","2022","31","32","205","6'1""",""
"","Tyler Ivey","2021","P","HOU","$570,500","$0","$570,500","$193,221","0.001","$193,221","$570,500","1","$570,500","$643,221","0","24","25","195","6'4""",""
"","Max Schrock","2021","SS","CIN","$570,500","$0","$570,500","$233,092","0.002","$233,092","$570,500","1","$570,500","$814,082","2027","26","26","195","5'9""",""
"","Junior Fernandez","2021","RP","STL","$570,500","$0","$570,500","$318,968","0.002","$318,968","$570,500","1","$570,500","$590,177","0","23","24","215","6'3""",""
"","Phil Bickford","2021","RP","LAD","$570,500","$0","$570,500","$407,911","0.002","$407,911","$570,500","1","$570,500","$2,760,257","0","25","25","200","6'4""",""
"","Charlie Barnes","2021","SP","MIN","$570,500","$0","$570,500","$150,283","0.001","$150,283","$570,500","1","$570,500","$600,283","0","25","25","190","6'2""",""
"","Luis Garcia","2021","RP","STL","$570,500","$0","$570,500","$263,762","0.002","$263,762","$570,500","1","$570,500","$4,617,010","2022","33","34","240","6'2""",""
"","Tyler Stephenson","2021","C","CIN","$570,500","$0","$570,500","$570,500","0.005","$570,500","$570,500","1","$570,500","$3,771,285","0","24","24","225","6'4""",""
"","Kyle Barraclough","2021","RP","MIN","$570,500","$0","$570,500","$88,943","0.001","$88,943","$570,500","1","$570,500","$4,196,789","2022","30","31","229","6'3""",""
"","Chris Ellis","2021","SP","BAL","$570,500","$0","$570,500","$134,948","0.003","$134,948","$570,500","1","$570,500","$733,986","2027","28","28","205","6'5""",""
"","Justin Bruihl","2021","RP","LAD","$570,500","$0","$570,500","$171,752","0.001","$171,752","$570,500","1","$570,500","$171,752","0","23","24","215","6'2""",""
"","Garrett Cleavinger","2021","SP","LAD","$570,500","$0","$570,500","$472,318","0.002","$472,318","$570,500","1","$570,500","$997,238","0","26","27","220","6'1""",""
"","Wade LeBlanc","2021","SP","STL","$570,500","$0","$570,500","$331,236","0.002","$331,236","$570,500","1","$570,500","$8,369,498","2022","36","36","195","6'2""",""
"","Art Warren","2021","RP","CIN","$570,500","$0","$570,500","$368,040","0.003","$368,040","$570,500","1","$570,500","$446,835","2027","27","28","230","6'3""",""
"","Justin Miller","2021","RP","STL","$570,500","$0","$570,500","$282,164","0.002","$282,164","$570,500","1","$570,500","$1,846,505","2024","33","34","225","6'3""",""
"","Chas McCormick","2021","OF","HOU","$570,500","$0","$570,500","$570,500","0.003","$570,500","$570,500","1","$570,500","$571,500","0","25","26","208","6'0""",""
"","Andre Jackson","2021","RP","LAD","$570,500","$0","$570,500","$12,268","0.000","$12,268","$570,500","1","$570,500","$259,768","0","24","25","210","6'3""",""
"","Thomas Eshelman","2021","SP","BAL","$570,500","$0","$570,500","$174,819","0.004","$174,819","$570,500","1","$570,500","$1,560,060","2026","26","27","225","6'2""",""
"","Jake Meyers","2021","OF","HOU","$570,500","$0","$570,500","$196,288","0.001","$196,288","$570,500","1","$570,500","$321,288","0","24","25","200","6'0""",""
"","Lars Nootbaar","2021","OF","STL","$570,500","$0","$570,500","$263,762","0.002","$263,762","$570,500","1","$570,500","$413,762","0","23","23","210","6'3""",""
"","Luis Frias","2021","SP","ARI","$570,500","$0","$570,500","$46,005","0.001","$46,005","$570,500","1","$570,500","$96,005","0","22","23","180","6'3""",""
"","Conner Greene","2021","RP","BAL","$570,500","$0","$570,500","$125,747","0.003","$125,747","$570,500","1","$570,500","$293,221","0","25","26","185","6'3""",""
"","Jose Siri","2021","CF","HOU","$570,500","$0","$570,500","$92,010","0.001","$92,010","$570,500","1","$570,500","$92,010","0","25","25","175","6'2""",""
"","Luke Farrell","2021","RP","MIN","$570,500","$0","$570,500","$432,447","0.004","$432,447","$570,500","1","$570,500","$1,390,772","2025","29","30","210","6'6""",""
"","Riley Adams","2021","C","WSH","$570,500","$0","$570,500","$272,963","0.002","$272,963","$570,500","1","$570,500","$815,363","0","24","25","235","6'4""",""
"","Kyle Garlick","2021","RF","MIN","$570,500","$0","$570,500","$570,500","0.005","$570,500","$570,500","1","$570,500","$860,358","0","28","29","210","6'1""",""
"","Ralph Garza","2021","RP","MIN","$570,500","$0","$570,500","$153,350","0.001","$153,350","$570,500","1","$570,500","$254,561","0","26","27","195","6'2""",""
"","Jose Rondon","2021","2B","STL","$570,500","$0","$570,500","$389,509","0.003","$389,509","$570,500","1","$570,500","$1,474,070","0","26","27","195","6'1""",""
"","Joan Adon","2021","P","WSH","$570,500","$0","$570,500","$3,067","0.000","$3,067","$570,500","1","$570,500","$53,067","0","22","22","185","6'2""",""
"","Tyler Gilbert","2021","RP","ARI","$570,500","$0","$570,500","$187,087","0.002","$187,087","$570,500","1","$570,500","$466,387","0","27","27","223","6'3""",""
"","Kelvin Gutierrez","2021","3B","BAL","$570,500","$0","$570,500","$168,685","0.004","$168,685","$570,500","1","$570,500","$1,078,600","2026","26","26","215","6'2""",""
"","Evan Phillips","2021","RP","LAD","$570,500","$0","$570,500","$144,149","0.001","$144,149","$570,500","1","$570,500","$629,987","0","26","26","215","6'2""",""
"","Albert Pujols","2021","DH","LAD","$570,500","$0","$570,500","$426,313","0.002","$426,313","$570,500","1","$570,500","$339,210,741","2022","40","41","235","6'3""",""
"","Alberto Baldonado","2021","P","WSH","$570,500","$0","$570,500","$98,144","0.001","$98,144","$570,500","1","$570,500","$98,144","0","27","28","250","6'4""",""
"","Nick Gordon","2021","SS","MIN","$570,500","$0","$570,500","$404,844","0.003","$404,844","$570,500","1","$570,500","$5,018,549","0","25","25","160","6'0""",""
"","Kodi Whitley","2021","RP","STL","$570,500","$0","$570,500","$346,571","0.002","$346,571","$570,500","1","$570,500","$625,274","0","25","26","220","6'3""",""
"","Griffin Jax","2021","SP","MIN","$570,500","$0","$570,500","$279,097","0.002","$279,097","$570,500","1","$570,500","$924,697","0","26","26","195","6'2""",""
"","Eric Hanhold","2021","P","BAL","$570,500","$0","$570,500","$64,407","0.002","$64,407","$570,500","1","$570,500","$447,067","0","27","27","220","6'5""",""
"","Alcides Escobar","2021","SS","WSH","$570,500","$0","$570,500","$282,164","0.002","$282,164","$570,500","1","$570,500","$27,173,664","0","34","34","185","6'1""",""
"","Alex Kirilloff","2021","DH","MIN","$570,500","$0","$570,500","$502,988","0.004","$502,988","$570,500","1","$570,500","$3,320,088","0","23","23","195","6'2""",""
