"Rank","Player","Pos","Team","GP","GS","IP","H","R","ER","BB","SO","W","L","SV","WHIP","ERA","WAR","TVS","Cash2024",""
"","Andrew Suarez","RP","STL","13","0","27.7","33","27","22","15","17","0","0","0","1.74","7.16","-0.55","0.00","$0",""
"","Brock Stewart","RP","MIN","26","0","27.7","19","2","2","11","39","2","0","1","1.08","0.65","1.60","0.00","$900,000",""
"","Robert Suarez","RP/CL","SD","27","1","27.7","15","13","13","10","24","4","3","0","0.90","4.23","0.02","0.00","$10,000,000",""
"","Casey Lawrence","RP","STL","15","0","27.3","32","20","20","10","20","1","0","0","1.54","6.59","-0.32","0.00","$0",""
"","Luis Garcia","SP","HOU","6","6","27.0","25","12","12","10","31","2","2","0","1.30","4.00","0.45","0.00","$1,875,000",""
"","Ray Kerr","RP","SD","21","0","27.0","25","15","13","9","35","1","1","0","1.26","4.33","0.02","0.00","$0",""
"","Calvin Faucher","RP","TB","16","4","25.7","31","20","20","12","25","1","1","0","1.67","7.01","-0.47","0.00","$681,408",""
"","Tyler Mahle","SP","MIN","5","5","25.7","22","11","9","5","28","1","2","0","1.05","3.16","0.44","0.00","$5,500,000",""
"","AJ Smith-Shawver","RP","ATL","6","5","25.3","17","14","12","11","20","1","0","0","1.11","4.26","0.12","0.00","$0",""
"","Colin Selby","RP","PIT","21","5","24.0","29","24","24","15","30","2","2","0","1.83","9.00","-1.03","0.00","$0",""
"","Dylan Lee","RP","ATL","24","1","23.7","24","14","11","8","24","1","0","0","1.35","4.18","-0.02","0.00","$760,000",""
"","Keegan Akin","RP","BAL","23","1","23.7","35","22","18","7","27","2","2","0","1.77","6.85","-0.80","0.00","$825,000",""
"","Tommy Doyle","RP","COL","15","0","23.7","23","18","18","13","18","0","1","0","1.52","6.85","-0.23","0.00","$0",""
"","John Means","SP","BAL","4","4","23.7","13","7","7","4","10","1","2","0","0.72","2.66","0.66","0.00","$3,325,000",""
"","Bryce Jarvis","RP","ARI","11","1","23.7","14","9","8","9","12","2","1","0","0.97","3.04","0.35","0.00","$743,600",""
"","Richard Lovelady","RP","OAK","23","0","23.3","15","13","12","10","24","0","3","0","1.07","4.63","0.08","0.00","$0",""
"","James McArthur","RP/CL","KC","18","2","23.3","20","12","12","2","23","1","0","4","0.94","4.63","0.13","0.00","$745,750",""
"","Dany Jimenez","RP","OAK","25","1","23.3","11","9","9","14","21","0","2","1","1.07","3.47","0.48","0.00","$750,000",""
"","Kaleb Ort","RP","BOS","21","2","23.0","27","19","16","9","24","1","2","0","1.57","6.26","-0.34","0.00","$0",""
"","Nick Robertson","RP","BOS","18","1","22.3","30","19","15","9","26","0","1","0","1.75","6.05","-0.41","0.00","$0",""
"","Luis Patino","RP","CHW","8","1","21.7","21","12","11","14","18","0","1","0","1.62","4.57","-0.09","0.00","$770,000",""
"","Matt Barnes","RP","MIA","24","1","21.3","25","13","13","10","20","1","0","0","1.64","5.48","-0.05","0.00","$1,500,000",""
"","Cody Bolton","RP","PIT","16","0","21.3","30","15","15","15","22","1","0","0","2.11","6.33","-0.17","0.00","$741,100",""
"","Adam Cimber","RP","TOR","21","0","20.7","25","18","17","7","12","0","2","1","1.55","7.40","-0.66","0.00","$1,650,000",""
"","Drew Carlton","RP","SD","10","0","20.7","18","12","10","6","18","2","1","0","1.16","4.36","-0.23","0.00","$0",""
"","Collin Snider","RP","KC","20","1","20.3","24","12","11","13","11","0","0","1","1.82","4.87","-0.03","0.00","$747,300",""
"","Gus Varland","RP","LAD","16","0","20.3","27","18","15","16","20","1","1","0","2.12","6.64","-0.41","0.00","$0",""
"","Brad Boxberger","RP","CHC","22","0","20.0","15","11","11","11","17","0","1","2","1.30","4.95","0.05","0.00","$0",""
"","Josh Staumont","RP","KC","21","1","20.0","16","12","12","13","24","0","0","0","1.45","5.40","0.01","0.00","$950,000",""
"","German Marquez","SP","COL","4","4","20.0","19","11","11","3","17","2","2","0","1.10","4.95","0.22","0.00","$10,000,000",""
"","Jackson Rutledge","SP","WSH","4","4","20.0","24","15","15","6","12","1","1","0","1.50","6.75","-0.15","0.00","$0",""
"","Greg Weissert","RP","NYY","17","0","20.0","21","9","9","8","22","0","0","0","1.45","4.05","0.17","0.00","$743,500",""
"","John Curtiss","RP","NYM","15","0","19.7","17","10","10","8","16","0","0","0","1.27","4.58","0.06","0.00","$0",""
"","Denyi Reyes","SP","NYM","9","3","19.7","25","17","17","8","17","0","2","0","1.68","7.78","-0.41","0.00","$0",""
"","Reed Garrett","RP","NYM","11","0","19.7","23","14","14","7","16","1","0","0","1.52","6.41","-0.09","0.00","$720,018",""
"","D.L. Hall","SP","BAL","18","0","19.3","18","8","7","5","23","3","0","0","1.19","3.26","0.21","31.36","$744,200",""
"","Nick Mears","RP","COL","16","0","19.3","14","8","8","14","21","0","1","0","1.45","3.72","0.36","0.00","$750,000",""
"","Drew Rucinski","SP","OAK","4","4","18.0","27","22","18","14","6","0","4","0","2.28","9.00","-0.77","0.00","$0",""
"","Zach Jackson","RP","OAK","19","0","18.0","18","7","5","10","23","2","1","1","1.56","2.50","0.62","0.00","$0",""
"","Trevor Rogers","SP","MIA","4","4","18.0","16","9","8","6","19","1","2","0","1.22","4.00","0.29","0.00","$1,530,000",""
"","Josh Taylor","RP","KC","16","1","17.7","22","17","16","9","26","1","3","0","1.75","8.15","-0.51","0.00","$1,100,000",""
"","Jonathan Loaisiga","RP","NYY","17","0","17.7","14","7","6","1","6","0","2","0","0.85","3.06","0.36","0.00","$2,500,000",""
"","Austin Adams","RP","ARI","24","0","17.3","16","12","11","8","22","0","1","0","1.38","5.71","-0.22","0.00","$800,000",""
"","Jose De Leon","RP","MIN","12","2","17.3","16","10","9","5","17","0","1","0","1.21","4.67","-0.02","0.00","$0",""
"","Jorge Alcala","RP","MIN","11","0","17.3","14","13","12","10","16","0","1","0","1.38","6.23","-0.32","0.00","$0",""
"","Trey Wingenter","RP","DET","17","0","17.0","16","11","11","7","22","1","0","0","1.35","5.82","-0.05","0.00","$0",""
"","Sam Bachman","P","LAA","10","0","17.0","17","7","6","11","14","1","2","1","1.65","3.18","0.42","0.00","$750,000",""
"","Francisco Perez","RP","OAK","17","1","16.7","17","12","11","8","14","1","2","0","1.50","5.94","-0.17","0.00","$0",""
"","Ian Kennedy","RP","TEX","16","0","16.3","16","15","13","7","21","0","1","0","1.41","7.16","-0.43","0.00","$0",""
"","Tyler Kinley","RP","COL","18","0","16.3","21","11","11","6","17","0","4","5","1.65","6.06","-0.13","0.00","$1,300,000",""
"","Triston McKenzie","SP","CLE","4","4","16.0","12","9","9","13","16","0","3","0","1.56","5.06","0.07","0.00","$1,600,000",""
"","Kris Bubic","SP","KC","3","3","16.0","19","7","7","2","16","0","2","0","1.31","3.94","0.44","0.00","$2,350,000",""
"","Jeffrey Springs","SP","TB","3","3","16.0","4","1","1","4","24","2","0","0","0.50","0.56","0.81","0.00","$5,250,000",""
"","Garrett Hill","RP","DET","9","0","15.7","19","20","16","14","14","0","0","1","2.11","9.19","-0.93","0.00","$0",""
"","James Naile","RP","STL","10","0","15.3","27","19","15","9","7","0","0","0","2.35","8.80","-0.60","0.00","$0",""
"","Sean Newcomb","RP","OAK","7","2","15.0","8","5","5","9","17","1","1","0","1.13","3.00","0.42","0.00","$1,000,000",""
"","Anthony Kay","RP","NYM","17","0","15.0","15","11","11","9","11","0","0","0","1.60","6.60","-0.13","0.00","$0",""
"","Deivi Garcia","RP","CHW","7","0","15.0","9","9","4","12","10","0","1","1","1.40","2.40","0.14","0.00","$740,550",""
"","Angel Felipe","RP","OAK","14","0","15.0","6","7","7","13","19","1","1","0","1.27","4.20","0.15","0.00","$0",""
"","Freddy Tarnok","RP","OAK","5","1","14.7","11","8","8","11","14","1","1","0","1.50","4.91","0.12","0.00","$745,000",""
"","Oliver Ortega","RP","MIN","10","0","14.7","11","7","7","7","14","0","1","0","1.23","4.30","0.10","0.00","$748,500",""
"","Ryan Weber","RP","NYY","7","0","14.3","17","5","5","1","7","1","0","1","1.26","3.14","0.39","0.00","$0",""
"","Miguel Díaz","RP","DET","12","3","14.0","8","1","1","5","16","1","0","0","0.93","0.64","0.58","0.00","$0",""
"","Penn Murfee","RP","SEA","16","0","14.0","5","5","2","10","16","1","2","0","1.07","1.29","0.31","0.00","$760,000",""
"","Reiver Sanmartin","RP","CIN","14","0","14.0","17","13","11","10","13","1","0","0","1.93","7.07","-0.33","0.00","$0",""
"","Jacob Barnes","RP","STL","13","0","13.7","18","11","9","3","8","0","1","0","1.54","5.93","-0.22","0.00","$0",""
"","Garrett Crochet","RP","CHW","12","0","12.7","12","6","5","13","12","0","2","0","1.97","3.55","0.22","0.00","$800,000",""
"","Kolby Allard","SP","ATL","4","3","12.3","16","9","9","4","13","0","1","0","1.62","6.57","-0.17","0.00","$0",""
"","Davis Daniel","RP","LAA","3","0","12.3","7","3","3","9","9","1","1","0","1.30","2.19","0.51","0.00","$0",""
"","Garrett Cleavinger","RP","TB","15","0","12.0","6","5","4","6","14","1","0","0","1.00","3.00","0.25","0.00","$746,900",""
"","Chad Green","RP","TOR","12","0","12.0","12","10","7","4","16","3","0","0","1.33","5.25","-0.37","0.00","$10,500,000",""
"","Jackson Stephens","RP","ATL","5","0","12.0","13","4","4","5","11","0","0","0","1.50","3.00","0.21","0.00","$0",""
"","Emerson Hancock","P","SEA","3","3","12.0","13","6","6","3","6","0","0","0","1.33","4.50","0.15","0.00","$741,300",""
"","Andrew Kittredge","RP","TB","14","0","11.7","12","4","4","2","10","2","0","1","1.20","3.09","0.25","0.00","$2,630,000",""
"","Jean Carlos Mejia","RP","MIL","9","0","11.3","15","7","7","3","13","1","0","0","1.59","5.56","-0.04","0.00","$0",""
"","Joely Rodriguez","RP","BOS","11","0","11.0","13","9","8","6","14","0","0","0","1.73","6.55","-0.16","0.00","$1,000,000",""
"","Anthony Misiewicz","RP","NYY","11","0","11.0","17","11","9","6","8","2","0","0","2.09","7.36","-0.04","0.00","$0",""
"","Connor Overton","SP","CIN","3","3","11.0","19","14","14","7","9","0","1","0","2.36","11.46","-0.47","0.00","$0",""
"","Matt Bush","RP","TEX","12","0","10.3","11","11","11","6","10","0","2","1","1.64","9.58","-0.78","0.00","$0",""
"","Carson Fulmer","RP","LAA","3","1","10.0","6","3","3","4","6","1","1","0","1.00","2.70","0.35","0.00","$692,172",""
"","Josh Walker","RP","NYM","14","0","10.0","12","11","9","6","12","0","1","0","1.80","8.10","-0.53","0.00","$0",""
"","Justin Martinez","RP","ARI","10","0","10.0","13","14","14","11","14","0","0","1","2.40","12.60","","0.00","$656,370",""
"","Zack Kelly","RP","BOS","8","0","9.3","7","4","4","8","6","0","0","0","1.61","3.86","0.16","0.00","$0",""
"","Bennett Sousa","RP","HOU","6","0","9.0","6","4","4","2","10","0","0","0","0.89","4.00","-0.11","0.00","$742,300",""
"","Jose Quijada","RP","LAA","9","0","9.0","8","7","6","3","8","0","1","4","1.22","6.00","-0.26","0.00","$840,000",""
"","Jacob Stallings","C","MIA","89","77","8.0","12","4","4","0","1","0","0","0","1.50","4.50","-0.61","0.00","$1,500,000",""
"","Sean Reid-Foley","RP","NYM","8","0","7.7","4","3","3","6","16","0","1","0","1.30","3.52","0.13","0.00","$772,750",""
"","Antonio Senzatela","SP","COL","2","2","7.7","7","4","4","2","4","0","1","0","1.17","4.70","0.08","0.00","$12,000,000",""
"","Janson Junk","SP","MIL","2","1","7.3","8","5","4","2","5","0","1","0","1.36","4.91","-0.07","0.00","$0",""
"","J.B. Bukauskas","RP","MIL","6","0","7.0","6","2","1","3","7","0","0","0","1.29","1.29","-0.19","0.00","$712,062",""
"","Alan Busenitz","RP","CIN","6","0","7.0","8","2","2","1","5","0","0","0","1.29","2.57","0.19","0.00","$0",""
"","Easton McGee","SP","SEA","1","1","6.7","1","0","0","1","2","0","0","0","0.30","0.00","0.46","0.00","$0",""
"","Zack Short","2B","DET","112","60","6.0","12","4","4","1","1","0","0","0","2.17","6.00","0.52","9.35","$747,300",""
"","Reiss Knehr","SP","SD","4","1","5.7","10","10","10","5","4","0","1","0","2.65","15.88","-0.42","0.00","$0",""
"","Tejay Antone","RP","CIN","5","1","5.7","3","1","1","2","7","0","0","0","0.88","1.59","0.26","0.00","$830,000",""
"","Zach McAllister","RP","NYY","7","0","5.3","9","7","6","2","5","0","0","0","2.06","10.13","-0.41","0.00","$0",""
"","Nick Nelson","RP","PHI","1","0","5.3","2","1","1","2","3","1","0","0","0.75","1.69","0.27","0.00","$0",""
"","Liam Hendriks","RP/CL","CHW","5","0","5.0","4","3","3","1","3","2","0","1","1.00","5.40","-0.05","0.00","$2,000,000",""
"","Packy Naughton","RP","STL","4","0","5.0","2","0","0","1","5","0","0","0","0.60","0.00","0.18","0.00","$0",""
"","David Fry","C","CLE","57","25","5.0","10","7","7","1","0","0","0","0","2.20","12.60","0.30","0.00","$741,000",""
"","Chris Paddack","SP","MIN","3","1","5.0","6","3","3","1","8","1","0","0","1.40","5.40","-0.02","0.00","$2,525,000",""
"","Luke Maile","C","CIN","78","58","4.3","12","8","8","0","0","0","0","0","2.77","16.62","0.87","0.00","$3,000,000",""
"","Matt Bowman","RP","NYY","3","0","4.0","6","4","4","2","3","0","0","0","2.00","9.00","-0.19","0.00","$840,437",""
"","Isiah Kiner-Falefa","SS","NYY","115","88","4.0","4","1","1","0","1","0","0","0","1.00","2.25","-0.04","10.68","$7,500,000",""
"","Wes Parsons","RP","TOR","1","1","4.0","10","9","9","3","3","0","1","0","3.25","20.25","-0.35","0.00","$0",""
"","Eduardo Escobar","3B","LAA","100","73","3.7","2","2","1","1","0","0","0","0","0.82","2.46","0.09","3.27","$0",""
"","Austin Hedges","C","TEX","82","66","3.7","5","2","2","0","1","0","0","0","1.36","4.91","-0.97","0.00","$4,000,000",""
"","Robbie Ray","SP","SEA","1","1","3.3","4","5","3","5","3","0","1","0","2.70","8.10","-0.24","0.00","$23,000,000",""
"","Daniel Hudson","RP","LAD","3","0","3.0","2","0","0","3","5","0","0","1","1.67","0.00","0.15","0.00","$2,000,000",""
"","Miguel Rojas","SS","LAD","124","109","3.0","3","2","2","1","0","0","0","0","1.33","6.00","1.25","10.59","$5,000,000",""
"","Shane Greene","RP","CHC","2","0","3.0","2","0","0","2","3","0","0","0","1.33","0.00","0.10","0.00","$0",""
"","Nick Burdi","RP","CHC","3","0","3.0","3","3","3","3","4","0","0","0","2.00","9.00","-0.05","0.00","$1,000,000",""
"","Thyago Vieira","RP","MIL","2","0","3.0","0","1","0","1","2","0","1","0","0.33","0.00","0.26","0.00","$777,500",""
"","Jonathan Bowlan","SP","KC","2","1","3.0","5","1","1","0","3","0","1","0","1.67","3.00","0.07","0.00","$0",""
"","Luke Raley","CF","TB","117","99","2.7","11","9","9","0","1","0","0","0","4.13","30.38","2.75","78.23","$754,200",""
"","Carson Kelly","C","DET","52","44","2.7","9","3","3","1","1","0","0","0","3.75","10.13","-0.08","0.00","$3,500,000",""
"","Nicky Lopez","3B","ATL","94","70","2.3","4","2","2","2","0","0","0","0","2.57","7.71","1.03","0.00","$4,300,000",""
"","Willi Castro","SS","MIN","121","92","2.3","3","3","3","2","0","0","0","0","2.14","11.57","2.67","72.26","$3,300,000",""
"","Cole Waites","RP","SF","3","0","2.3","6","5","4","2","2","0","0","0","3.43","15.43","-0.17","0.00","$0",""
"","Brad Miller","2B","TEX","27","16","2.0","2","3","3","2","0","0","0","0","2.00","13.50","-0.03","0.00","$0",""
"","Matt Duffy","3B","KC","78","52","2.0","3","1","1","0","0","0","0","0","1.50","4.50","0.24","0.00","$0",""
"","Jace Peterson","3B","ARI","134","103","2.0","3","2","2","3","1","0","0","0","3.00","9.00","0.39","10.92","$3,000,000",""
"","Tyler Duffey","RP","CHC","1","0","2.0","1","1","1","0","3","0","0","0","0.50","4.50","0.01","0.00","$0",""
"","Guillo Zuniga","RP","STL","2","0","2.0","2","1","1","0","4","0","0","0","1.00","4.50","0.01","0.00","$750,000",""
"","Ildemaro Vargas","2B","WSH","86","66","2.0","2","1","1","1","0","0","0","0","1.50","4.50","0.74","0.00","$1,100,000",""
"","Mike Ford","1B","SEA","84","65","2.0","5","4","4","1","0","0","0","0","3.00","18.00","0.75","0.00","$0",""
"","Pablo Reyes","LF","BOS","64","46","2.0","3","1","1","4","0","0","0","0","3.50","4.50","0.39","0.00","$764,000",""
"","Harold Castro","3B","COL","98","71","2.0","4","2","2","1","0","0","0","0","2.50","9.00","-1.43","1.53","$0",""
"","Josh Rojas","3B","SEA","105","87","2.0","6","4","4","1","1","0","0","0","3.50","18.00","-0.28","14.11","$3,100,000",""
"","Danny Mendick","2B","NYM","35","19","2.0","9","8","8","0","0","0","0","0","4.50","36.00","-0.86","0.00","$0",""
"","Alan Trejo","2B","COL","83","59","2.0","4","3","3","0","1","0","0","0","2.00","13.50","0.04","0.00","$745,000",""
"","Carlos Perez","C","OAK","67","47","1.7","4","2","2","2","0","0","0","0","3.60","10.80","0.52","0.00","$0",""
"","Prelander Berroa","RP","SEA","2","0","1.7","0","0","0","3","3","0","0","0","1.80","0.00","0.12","0.00","$0",""
"","Yacksel Rios","RP","OAK","3","0","1.7","3","7","7","6","2","0","0","0","5.40","37.80","-0.30","0.00","$0",""
"","Austin Warren","RP","LAA","2","0","1.7","2","1","1","0","2","1","0","0","1.20","5.40","-0.01","0.00","$755,000",""
"","Alec Burleson","RF","STL","107","80","1.7","8","4","4","0","1","0","0","0","4.80","21.60","-0.65","12.67","$750,050",""
"","Tyler Cyr","RP","LAD","2","0","1.7","1","0","0","0","2","0","0","0","0.60","0.00","0.05","0.00","$0",""
"","Frankie Montas","SP","NYY","1","0","1.3","2","0","0","1","1","1","0","0","2.25","0.00","0.08","0.00","$14,000,000",""
"","Jordan Luplow","RF","MIN","39","18","1.3","1","3","2","0","0","0","1","0","0.75","13.50","-0.08","0.00","$0",""
"","Josh Donaldson","3B","MIL","51","47","1.0","0","0","0","0","0","0","0","0","0.00","0.00","-0.02","0.00","$0",""
"","Martin Maldonado","C","HOU","117","116","1.0","5","4","4","1","0","0","0","0","6.00","36.00","0.32","6.92","$4,000,000",""
"","Brandon Crawford","SS","SF","94","85","1.0","1","0","0","1","0","0","0","0","2.00","0.00","-1.29","0.00","$2,000,000",""
"","James McCann","C","BAL","70","61","1.0","2","0","0","0","0","0","0","0","2.00","0.00","0.53","0.00","$4,000,000",""
"","Luke Williams","SS","ATL","11","3","1.0","0","0","0","0","0","0","0","0","0.00","0.00","-0.15","0.00","$0",""
"","Tanner Rainey","RP","WSH","1","0","1.0","1","0","0","1","1","0","0","0","2.00","0.00","0.05","0.00","$1,500,000",""
"","Zach McKinstry","2B","DET","148","116","1.0","3","2","2","0","0","0","0","0","3.00","18.00","1.20","25.50","$764,400",""
"","Rowdy Tellez","1B","MIL","106","82","1.0","1","0","0","0","1","0","0","0","1.00","0.00","-0.64","8.99","$3,200,000",""
"","Erich Uelmen","RP","PHI","1","0","1.0","3","4","4","2","1","0","0","0","5.00","36.00","-0.19","0.00","$0",""
"","Luis Guillorme","SS","NYM","53","28","1.0","1","0","0","0","0","0","0","0","1.00","0.00","-0.12","0.00","$1,100,000",""
"","Lane Thomas","RF","WSH","157","154","1.0","3","3","3","0","1","0","0","0","3.00","27.00","3.30","82.03","$5,450,000",""
"","René Pinto","C","TB","39","31","1.0","5","5","5","0","0","0","0","0","5.00","45.00","0.36","0.00","$745,100",""
"","Seby Zavala","C","ARI","73","56","0.7","0","0","0","0","0","0","0","0","0.00","0.00","-0.37","0.00","$756,700",""
"","Christian Bethancourt","C","TB","104","89","0.3","3","3","3","0","0","0","0","0","9.00","81.00","0.72","12.33","$2,050,000",""
"","Brett Phillips","RF","LAA","39","18","0.3","1","0","0","1","0","0","0","0","6.00","0.00","-0.09","0.00","$0",""
"","Hagen Danner","RP","TOR","1","0","0.3","0","0","0","0","0","0","0","0","0.00","0.00","0.01","0.00","$0",""
"","Miles Mastrobuoni","LF","CHC","61","35","0.3","4","4","4","0","0","0","0","0","12.00","108.00","0.40","0.00","$0",""
